Date,Time,Ping (ms),Download (Mbit/s),Upload (Mbit/s),number of hosts online, url, latitude, longitude, location, country, countrycode, ISP, id, host, d, latency 
24/03/2021,20:05:32,41442310.00797156,36614427.108418,8.137,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.662]
24/03/2021,20:06:32,41456866.85795106,34067747.74954395,9.197,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.299]
24/03/2021,20:07:32,39504994.46194689,36169789.215116926,8.803,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.396]
24/03/2021,20:08:31,42888884.023896374,36887284.62802605,8.052,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.31]
24/03/2021,20:09:31,41977233.44750597,37103646.762609266,8.992,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.987]
24/03/2021,20:10:32,36032566.11648076,35684040.88183502,9.119,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.911]
24/03/2021,20:11:32,42694759.55900491,35563833.73293958,8.007,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.66]
24/03/2021,20:12:31,41272244.01753868,36514578.94803013,7.902,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 10.303]
24/03/2021,20:13:45,10282172.962928401,29333810.142521527,8.819,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.21]
24/03/2021,20:15:03,28933288.36434977,8403826.583088,8.646,7,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.562]
24/03/2021,20:15:33,11235602.462807246,35565222.84303454,8.608,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.323]
24/03/2021,20:16:32,41447627.25012794,35549892.57012099,8.359,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.059]
24/03/2021,20:17:34,35402987.3699356,29000415.12455244,8.882,10,['http://trd.speedtest.as2116.net:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'GlobalConnect AS', '36227', 'trd.speedtest.as2116.net:8080', 1.328167047587843, 40.217]
24/03/2021,20:18:32,36515403.05864411,35762116.68404769,7.882,11,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.829]
24/03/2021,20:19:31,37539187.16991034,35791775.665421665,9.086,11,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 10.305]
24/03/2021,20:20:31,33881636.93405189,35655357.00293607,9.071,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.512]
24/03/2021,20:21:32,41759561.55793941,36846707.73309787,7.478,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.781]
24/03/2021,20:22:32,39245207.660450436,37051186.91979438,9.671,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.687]
24/03/2021,20:23:32,43218999.875470124,37551036.50278129,8.146,10,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.235]
24/03/2021,20:24:31,40000420.14638385,37556522.23900564,8.364,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.551]
24/03/2021,20:25:32,28755271.26141495,37709310.72285277,9.227,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.448]
24/03/2021,20:26:34,5159203.020044084,33515352.91224976,8.234,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.035]
24/03/2021,20:27:32,40968753.39982582,37793281.576845765,8.385,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.271]
24/03/2021,20:28:32,40452963.16048219,37886467.89242108,8.822,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 10.779]
24/03/2021,20:29:31,43676042.47029027,36612392.69935605,8.829,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.583]
24/03/2021,20:31:32,35649249.971520185,36769132.51539079,7.309,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.81]
24/03/2021,20:32:32,20273500.058845866,35302990.996707655,8.276,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.956]
24/03/2021,20:33:32,36864677.52294077,32855890.732294146,7.532,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.641]
24/03/2021,20:34:32,35335288.900202386,37552714.75948278,8.824,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.734]
24/03/2021,20:35:32,38814763.96367313,36744307.081279874,8.959,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.195]
24/03/2021,20:36:37,41840150.036462784,37112654.00996516,9.154,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 10.094]
24/03/2021,20:37:32,42363019.968601294,37708989.7229178,8.447,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.666]
24/03/2021,20:38:32,41330044.91096503,38458013.127406426,7.659,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.591]
24/03/2021,20:39:32,42723641.42514988,38007364.9073207,9.94,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.661]
24/03/2021,20:40:32,40591306.375240035,37858732.30343964,7.98,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.963]
24/03/2021,20:41:31,41701784.26378123,37333946.63389218,9.696,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.376]
24/03/2021,20:42:32,39216029.28000102,37199200.49501196,9.329,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.293]
24/03/2021,20:43:31,40341087.27253939,36173598.329993345,8.216,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.349]
24/03/2021,20:44:32,33441111.193957835,34970567.508135356,9.088,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.462]
24/03/2021,20:45:32,41353604.309093915,36768529.60243694,9.135,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.089]
24/03/2021,20:46:37,40078791.45554749,34736189.37404494,7.952,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 10.482]
24/03/2021,20:47:51,41067496.059135236,17752906.269014776,7.544,6,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.427]
24/03/2021,20:48:31,38104758.02713626,10945378.60554158,8.237,6,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.284]
24/03/2021,20:49:56,13018600.96597143,35895017.581415035,8.298,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.338]
24/03/2021,20:50:36,39975092.24916182,36312258.44974836,8.069,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.776]
24/03/2021,20:51:32,42080864.69218262,37765893.66889555,7.516,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.353]
24/03/2021,20:52:32,41461533.955247715,37409570.55183332,7.869,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.449]
24/03/2021,20:53:31,41722510.64526829,37097015.15665368,7.855,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.644]
24/03/2021,20:54:32,41221238.965009704,35644572.69749162,7.517,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.569]
24/03/2021,20:55:32,39901528.98919159,36321088.507640935,7.42,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.57]
24/03/2021,20:56:32,36582171.53506423,33910137.10731632,9.141,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 13.308]
24/03/2021,20:57:51,41937651.59371435,35751254.72557048,7.444,5,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.641]
24/03/2021,20:58:31,38648049.376962036,37479384.00385288,8.816,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.327]
24/03/2021,20:59:32,38648867.09478162,34602385.612139516,8.845,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.736]
24/03/2021,21:01:53,40336769.57751888,31685585.512737945,8.197,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.616]
24/03/2021,21:02:32,35624924.91846384,35299500.76167833,8.77,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.95]
24/03/2021,21:03:38,37385536.936000705,22955288.28820048,8.131,10,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 14.202]
24/03/2021,21:04:43,38152577.15055953,24576788.874147344,8.518,7,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.594]
24/03/2021,21:05:32,39405045.610679775,35487739.77077389,7.971,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.425]
24/03/2021,21:06:32,40745607.6933394,37963702.29190692,8.408,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.779]
24/03/2021,21:07:31,41517868.2994883,36087593.688358754,7.57,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.394]
24/03/2021,21:08:31,40068647.49306239,37279333.20448997,8.42,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.844]
24/03/2021,21:09:32,43302306.4870933,37607004.757088065,7.813,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.842]
24/03/2021,21:10:32,40155980.687476166,35020466.47762912,9.451,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.446]
24/03/2021,21:11:32,41919920.46667549,37000103.28205296,9.209,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.672]
24/03/2021,21:12:32,39353692.43923004,11625411.176211327,9.281,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.164]
24/03/2021,21:13:41,39794164.21435459,6284346.728717888,8.091,6,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.098]
24/03/2021,21:14:35,12576854.823470136,10049041.924010394,8.3,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.376]
24/03/2021,21:15:34,11549792.78686711,35676949.89820187,8.406,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.638]
24/03/2021,21:16:32,37717107.21027725,36140005.337711506,8.147,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.955]
24/03/2021,21:17:37,35638877.1023579,36197925.70558518,8.146,5,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.762]
24/03/2021,21:18:38,38423248.76799718,15106936.286302947,8.289,7,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.918]
24/03/2021,21:19:37,30366916.133199435,14968753.221783116,8.454,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.433]
24/03/2021,21:20:51,23782980.326895427,12126287.835768957,7.068,5,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.527]
24/03/2021,21:21:53,42854192.26392043,37903163.83717552,7.596,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 6.893]
24/03/2021,21:22:32,39398484.81568264,37712666.50350509,8.952,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.538]
24/03/2021,21:23:39,31883398.80446751,6042829.863459184,7.237,8,['http://speedtest02.nteb.no:8080/speedtest/upload.php', '63.4305', '10.3951', 'Trondheim', 'Norway', 'NO', 'NTE Marked A/S', '25483', 'speedtest02.nteb.no:8080', 1.202453736853797, 8.86]
24/03/2021,21:24:50,41343042.79535832,25720457.392214604,8.02,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.518]
24/03/2021,21:25:32,41295636.97146522,38443570.50329237,8.828,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.408]
24/03/2021,21:26:32,40926436.294256,37347222.182785474,8.473,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.481]
24/03/2021,21:27:32,41892787.26203651,37379685.2132292,7.198,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.564]
24/03/2021,21:28:31,41660844.886082426,38934788.02644343,9.875,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.451]
